"1" "2" "3"
"808758" 0.000258219945083706 0.00025294955300614 0.000690426317741172
"243956" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"3123133" 7.12339227710201e-09 1.18931491663245e-09 0.000227948094870571
"502919" 9.39904116335575e-10 8.66757772209845e-05 8.15300873777688e-05
"4417053" 1.04953643567301e-09 5.0028055636716e-05 0.000428170942790435
"302333" 1.16818379962719e-09 3.15276487381541e-05 0.000859672857375532
"528581" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"178860" 2.46034013112569e-06 9.99635733428431e-10 0.00130324725181945
"949789" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"187081" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4484176" 6.76891676909943e-06 0.000115593361660363 6.8228298208313e-05
"1848553" 4.68260950345746e-10 6.23134905404419e-09 3.5987347114445e-05
"4480882" 6.9632671913107e-10 7.22124268178486e-10 0.000167970961389139
"350189" 7.6324990647121e-10 5.64918718714911e-05 4.50413293112749e-09
"197273" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"849723" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"165118" 9.67013872074056e-10 8.9554928195393e-05 0.00158959826423092
"3779896" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"652272" 8.74418743357296e-10 7.52095258333251e-10 3.59935812911771e-05
"2183213" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"652276" 0.010546336357622 0.0177329183992323 0.0040286177358869
"585653" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"332411" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"1124877" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"540532" 6.73147198762493e-10 7.53791298376869e-10 5.9989770171186e-05
"4439469" 5.98089281580678e-10 2.98552734978864e-09 0.000347936914243043
"374557" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"3334052" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4479695" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4318710" 2.84310836463331e-09 0.000219011025943134 0.000116877252495228
"383971" 4.38223966517067e-10 7.02553062656033e-10 4.79923572325632e-05
"1065044" 1.37700402995466e-09 0.00547748207815436 0.000147673394527407
"197890" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"888498" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"354254" 7.87927246497042e-10 2.4409948785523e-09 0.000887843226202612
"1082294" 4.83783841476625e-05 0.000893557538557766 0.000908115949401173
"367150" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"348358" 4.76434318410973e-10 6.33013245279878e-10 4.79923755440218e-05
"2309802" 3.26102171219087e-05 6.36120078166525e-10 1.13156383329122e-09
"4460404" 0.000503559166753835 4.58511343170423e-05 0.000682721021732486
"4330813" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4345397" 8.1554811835347e-10 1.71791329202871e-05 0.000398039029347662
"177663" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"325329" 5.33769737434882e-10 1.35398442394338e-09 0.000455920304796281
"925110" 3.54904626757987e-09 0.000574737525080843 0.00215919563104916
"586355" 0.0108116674668237 0.000948159617275577 0.00059490198773619
"105028" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"295879" 2.42365744462103e-09 6.35840715702299e-10 4.79887898137069e-05
"4315974" 7.94181523497932e-10 7.53308228717661e-05 2.13875518346785e-09
"4312655" 1.26652885927948e-09 3.76652797442195e-05 8.46237878362732e-10
"173565" 9.27833905716327e-10 8.20763593060233e-10 0.000827855481281816
"984326" 5.65345138509721e-10 0.000450121223610537 7.43705580358228e-05
"4449198" 1.96476740799029e-08 0.00054914876212459 0.00137591180140682
"461877" 0.00365086592718039 0.000538851588210543 6.88453952029825e-09
"4303237" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"1041079" 0.000169350685915621 1.15808684384562e-05 0.000873499129747393
"1105984" 2.60866716870213e-05 3.10217057696431e-09 8.47562271706095e-10
"199147" 5.16818736553268e-10 1.89864029546679e-09 8.39844198343425e-05
"820738" 6.09494611624085e-10 0.000131830900469698 8.67689617896191e-10
"2231218" 4.70177914895974e-10 8.77073745095266e-10 3.59941656957298e-05
"322678" 8.06318405507288e-10 6.68816086407615e-10 9.59833646290486e-05
"403853" 0.000650473177054046 0.000159252986885975 1.62292089467522e-05
"556604" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"182044" 8.74418743357296e-10 7.52095258333251e-10 3.59935812911771e-05
"1667532" 3.02773103443896e-05 1.3735767601761e-09 0.00011227302021103
"2714942" 2.0361965117532e-09 2.05343864113574e-09 9.59793379321141e-05
"36792" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"821552" 4.56942568812348e-10 6.77774612574795e-10 3.59944439788053e-05
"199490" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"70137" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"573932" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4391050" 7.94763035023238e-09 0.00229171151166858 0.000487430433870488
"108732" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"528801" 6.83718709246773e-10 8.13093562198542e-10 0.000107981316724709
"324532" 1.25771441589208e-09 4.95742584046301e-05 0.00034476446118439
"586828" 4.85581121912211e-10 2.48080409038866e-09 3.59921037619622e-05
"4480508" 9.29094591724222e-10 9.17294649350061e-10 0.00153573206892356
"175535" 4.59613915619483e-10 0.000105552240975297 5.74768464864263e-05
"179291" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4425512" 3.61657036450097e-05 0.00012669801129624 8.59489174045491e-10
"2858256" 1.0720448399318e-09 2.82479933044805e-05 2.2658334166315e-09
"347553" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"3297757" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"3887769" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"264978" 4.56942568812348e-10 6.77774612574795e-10 3.59944439788053e-05
"993127" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"196787" 5.06948632574561e-10 8.25427917372076e-10 0.000359937744388865
"769227" 0.000887817357655324 2.62697277253443e-05 4.8996144333092e-05
"868874" 0.00237562880972706 0.00019540158049607 2.17344769239676e-09
"296577" 3.85609549743565e-09 8.66711883646949e-10 9.5977502087009e-05
"511510" 1.57457085651766e-09 1.28245553256003e-05 0.000367591892037287
"4363660" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"319030" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"3755854" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"290759" 5.68471775814532e-10 7.53320495061937e-05 9.91067330392815e-10
"451449" 6.53247986436245e-10 0.00151605102847117 1.80565492542694e-09
"4373301" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4447950" 0.00063881290507765 0.00023035199273333 0.00381041635209424
"39572" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"238674" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"560075" 7.76817324212526e-09 0.000486521098567544 0.000795845007941612
"398192" 5.65492951438753e-10 6.07403943101212e-05 0.000102578197151054
"180215" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4309767" 0.00105983076616116 0.00102524504451616 0.00353483930126299
"4304901" 8.50783157690831e-10 6.99771281314154e-10 7.19874226098343e-05
"283320" 8.2569422374617e-10 0.000147647516904004 0.000123822791555159
"177878" 5.84146412570468e-10 7.18153456409055e-10 0.000155973262426237
"516792" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"92535" 6.20099943668046e-10 1.27949812081261e-09 0.000275951584953751
"1097868" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"188564" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"219668" 1.26903358201094e-09 0.00758966891203411 6.47359557455048e-09
"182600" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"184465" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"1108240" 0.0240093052104626 0.00353402281431865 0.00319640759555876
"4424063" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4475231" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"187271" 4.50653513991968e-10 7.5346681575296e-10 0.000191967194176988
"813418" 2.60188128294614e-09 0.000354432511909795 0.00010030446369776
"377946" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"315223" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"420127" 5.50239852656236e-09 0.00964106333772604 0.000361714782500202
"505626" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"189384" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"843454" 9.65361122704104e-10 2.82470387062544e-05 3.65823585891097e-09
"258212" 0.000163083700588833 0.000178864924131304 1.18093944438925e-09
"4453535" 2.8050615222492e-05 0.000275120659612039 0.00083364249343692
"4477910" 1.03338006271873e-09 1.89243104939978e-09 3.59918359157728e-05
"1001007" 0.0172448506808046 0.0126542075326239 0.0104988234755048
"289261" 4.56942746202131e-10 6.77775048825401e-10 5.99902647581288e-05
"60257" 5.6442600806704e-10 6.5915039998974e-05 1.6873282954381e-09
"4392350" 4.62362154576619e-10 6.33190198269823e-10 3.59944908157261e-05
"4294457" 5.26359475387779e-10 2.82499067956238e-05 8.11471403287641e-10
"902903" 5.75980240494639e-08 0.000320429211838296 0.000215516104545563
"878061" 6.11034946986183e-10 9.41650693795997e-05 8.08177815215942e-10
"300594" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"304604" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"1096610" 0.000848270534149304 0.00660856259253924 0.000865386444111364
"845444" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"340711" 2.67780665208694e-09 2.98604209664265e-09 4.79853277901216e-05
"809643" 0.000845306700997424 0.0012023077533765 0.00618744419974591
"935658" 0.007468377264746 0.00062767671042955 0.000710708265388677
"286668" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"1671682" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"2914680" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"311837" 7.08737440388585e-10 0.00011918632564489 0.000208078241184039
"911808" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"343251" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4476065" 2.02282495666333e-05 1.32841937896122e-09 0.000154755188979742
"4321241" 1.52774490814393e-05 9.99806539338088e-10 0.00019985688473187
"4462149" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"329830" 0.000122830692469042 0.00010702033198757 0.000201584870038107
"4303688" 2.54203732621905e-05 2.18600682485442e-09 3.72214753186966e-05
"1135220" 0.000193937131567141 1.70019145542594e-07 0.00108276711701775
"53569" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"1028283" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4321396" 0.000120805808425633 0.000388353462164964 0.000554728431186741
"715885" 8.31860392650338e-06 2.07480453104543e-08 0.000320615348440875
"577206" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"1141646" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"556472" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"175184" 5.15369301256848e-10 6.87041028471049e-10 8.39859662501903e-05
"884751" 1.73721473060869e-09 8.74445770538148e-10 9.5981390143126e-05
"179608" 5.75923180879044e-10 3.20636502496252e-05 4.31326472994575e-05
"553231" 6.74005990643613e-10 8.47481675145046e-05 1.24400288302389e-09
"342666" 3.26101184833811e-05 6.52418296430541e-10 1.29225387488737e-09
"239824" 4.48606855777706e-05 0.000155087089519833 5.58149755710027e-05
"1042805" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"907684" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"175761" 4.95670141029943e-10 6.86010282865611e-10 3.59943622418332e-05
"529349" 3.81667009594136e-05 7.1130194203049e-10 0.000265731220923937
"4340162" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"585419" 1.15775545087169e-09 6.4308222025648e-10 4.79911093506855e-05
"3151924" 6.45828178982444e-10 9.41649566867451e-05 8.87758499007323e-10
"4397737" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"1640060" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"330323" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"700885" 1.38065990330123e-05 6.68878130510148e-10 0.000130575294424072
"103768" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4369794" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4310829" 6.98213813834581e-05 7.81047924720066e-05 2.1914021129617e-09
"176204" 2.60881754608431e-05 8.04958700574457e-10 1.00817856701476e-09
"4435784" 0.000581188314364386 4.81891723279964e-09 0.00217027322031593
"144196" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"302975" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"302972" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"110514" 0.000159541363843157 0.000129083771220266 4.59521256828182e-05
"504492" 1.4414212603023e-09 0.00093222898808954 1.59035757231956e-09
"956982" 6.46275600403833e-10 1.09694287972811e-09 0.000203964307062079
"1069169" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"296320" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"328972" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"177463" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"359149" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"664697" 5.40550971182738e-10 1.48091717615848e-09 0.000539905503239399
"368698" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4393745" 0.000264937532952137 0.000433407349148421 0.00282372654665346
"583974" 4.9610771176685e-10 7.63073261936963e-10 3.59942632477521e-05
"4481861" 5.70302345636813e-05 3.72348940012092e-09 0.000219027969633464
"3422630" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4299448" 0.000299854202636409 0.000415196981022426 0.00248274797787961
"4299445" 0.000366998069497374 3.44029668930189e-05 0.00291640177218744
"4315958" 0.000575646998486811 1.79505891113851e-09 0.00066873421421009
"416341" 5.26657434727712e-10 6.65348912974405e-10 8.39859731232643e-05
"152462" 9.64001500639389e-06 0.000227450983363897 0.00160013169111864
"121566" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4420669" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"149109" 4.55133842804435e-10 3.29073856964582e-09 3.59911180187037e-05
"4303213" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"172640" 5.53906081474509e-10 7.22341204496603e-10 7.19879399900936e-05
"2016095" 1.98882164609461e-09 7.42970323884693e-10 0.000371933033775576
"1003923" 3.52249030503491e-09 6.5907857374953e-05 5.39707540186725e-09
"312808" 6.58417958125832e-10 1.23043856618195e-09 8.39850107314262e-05
"4365130" 2.24404181980556e-05 0.000209018450257234 0.000640236317448674
"4423790" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"265570" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4378235" 4.55133942829711e-10 3.29081600151887e-09 4.79890283099631e-05
"219248" 9.71546872104768e-10 0.000409233644723779 0.000330430857047263
"162149" 9.12959555178142e-05 1.77676321052658e-08 1.72441196016344e-09
"932077" 1.10535556078459e-09 8.68866638295154e-06 0.000732800225928517
"4434579" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"622013" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"172233" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4388775" 7.06137958897671e-10 2.08632913510541e-05 6.94016232690944e-05
"582497" 4.5318844490733e-10 1.01184185649109e-09 0.000167971053579413
"4434318" 7.0464030765e-10 7.53319168862018e-05 9.0954716330653e-10
